134928;Sant Mori
10524;Arnozela
134931;Santa Llogaia d'Àlguema
10527;Fafe (freguesia)
134930;Santa Cristina d'Aro
10526;Estorãos (Fafe)
134958;Ultramort
10530;Fornelos (Fafe)
134959;Palomas
10531;Freitas (Fafe)
134956;Orellana de la Sierra
10528;Fareja
134957;Orellana la Vieja
10529;Felgueiras (Fafe)
134954;Oliva de Mérida
10534;Medelo
134955;Tossa de Mar
10535;Monte (Fafe)
134952;Tortellà
10532;Golães
134953;Toses
10533;Gontim
134950;Oliva de la Frontera
10538;Pedraído
134951;Nogales
134948;Navalvillar de Pela
10536;Moreira do Rei
134949;Torroella de Montgrí
10537;Passos (Fafe)
10542;Quinchães
134947;Torroella de Fluvià
10543;Regadas
134944;La Tallada d'Empordà
10540;John Stuart Mill
134945;Terrades
10541;Queimadela (Fafe)
134975;Viladasens
10547;São Clemente de Silvares
134974;Vilablareix
10546;Santa Cristina de Arões
134973;Vilabertran
10545;Ribeiros
134972;Vidreres
10544;Revelhe
134971;Vidrà
10551;Seidões
134970;Verges
10550;São Romão de Arões
134969;Ventalló
10549;São Martinho de Silvares
134968;La Vall d'en Bas
10548;São Gens (Fafe)
134967;Vall-llobrega
10555;Vila Cova (Fafe)
134966;La Vall de Bianya
10554;Várzea Cova
134965;Urús
10553;Travassós (Fafe)
134964;Ullastret
10552;Serafão
134963;Oscar Von Pfuhl
10559;Radar
134962;Ullà
10558;Guaimbê
134961;Peñalsordo
134960;La Parra
10556;Vinhós (Fafe)
11957;Moedas de euro austríacas
133306;Nomotético
11958;Moedas de euro finlandesas
11952;Moedas de euro francesas
11953;Moedas de euro irlandesas
11954;Moedas de euro italianas
11955;Moedas de euro luxemburguesas
11940;Moedas de euro belgas
11937;Clube Atlético Paranaense
11949;Moedas de euro alemãs
11951;Moedas de euro espanholas
11950;Moedas de euro gregas
11926;Moedas de euro portuguesas
11924;Novembro
11925;Dezembro
11922;Setembro
11923;Outubro
11920;Junho
11921;Julho
133266;Warwick (Nova Iorque)
133267;Watertown (Nova Iorque)
133264;Roma (Nova Iorque)
133265;Saratoga Springs (Nova Iorque)
133259;Oswego (Nova Iorque)
133258;Oneonta (Nova Iorque)
11910;Salvia divinorum
133257;Oneida (Nova Iorque)
11909;Palmeira Cica
133256;Olean (Nova Iorque)
133263;Riverhead
133262;Poughkeepsie
133261;Port Jervis
133260;Plattsburgh
11904;Salvia
11919;Maio
11918;Abril
133249;Massena (Nova Iorque)
11916;Março
133255;Ogdensburg (Nova Iorque)
11915;Agosto
133254;Newark (Nova Iorque)
11914;Quilómetro quadrado
133253;New Paltz
133252;Middletown (Nova Iorque)
12016;Brejinho (Rio Grande do Norte)
12018;Hierarquia
133371;Geografia de Myanmar
12024;Januário Cicco (médico)
133352;Teatinos
133337;Oscar para melhor animação
11989;História da Islândia
133334;Lista de discussão
11979;Curva de Koch
11977;Transformação geométrica
11976;Isometria (geometria)
133315;Academia Real da História Portuguesa
133169;Danny DeVito
133171;Oscar de melhor ator
11839;297
11835;Guerra dos Sete Anos
11829;Tratado de Paris (1763)
11831;Esporte Clube Mamoré
133178;Óscar de melhor ator secundário
133183;Oscar de melhor filme de animação
133182;Seleção Djibutiana de Futebol
11821;Mitologia romana
133155;Grupo Secreto
11823;Carne de sol com baião de dois
133156;Plano Anaconda
133158;Segóvia
11809;Axioma
133139;William Penn (almirante)
133138;Kovel
133143;Território do Oregon
11803;Economia do País de Gales
133142;Ilha Vancouver
11802;Nada Surf
133140;Terremoto do Oceano Índico
11800;Bom Jesus (Rio Grande do Norte)
133146;Rio Columbia
133149;Rio Fraser
11792;Vera Cruz (Rio Grande do Norte)
11790;Black metal
133120;Adrien Brody
11789;Serrinha (Rio Grande do Norte)
11786;Senador Elói de Souza
133127;Ultraman Nexus
133125;Ultraman
133128;Ultraseven
11781;Calendário juliano
133237;António Caetano de Sousa
133236;Responsabilidade solidária
11896;Tempo Universal Coordenado
133232;Club Atlético Vélez Sársfield
133234;Oscar de melhor roteiro original
11889;Subdivisões de El Salvador
133242;Malone (Nova Iorque)
133220;Asociación Atlética Argentinos Juniors
133221;Arsenal Fútbol Club
133222;Club Atlético Banfield
133223;Club Atlético Colón
133216;Washington Capitals
133217;Oscar de melhores efeitos visuais
133218;Club Almagro
11886;1297
133228;Club Olimpo de Bahía Blanca
133229;Quilmes Atlético Club
11873;Geografia da Áustria
133230;Club Atlético Rosario Central
11874;História da Nigéria
133231;Club Atlético San Lorenzo de Almagro
133224;Club de Gimnasia y Esgrima La Plata
133225;Club Atlético Huracán de Tres Arroyos
11877;Organização do Tratado do Atlântico Norte
133226;Instituto Atlético Central Córdoba
133227;Club Atlético Lanús
11879;Língua grega
133207;New York Rangers
133206;New York Islanders
133205;New Jersey Devils
133204;Nashville Predators
133203;Minnesota Wild
133202;Los Angeles Kings
133201;Florida Panthers
11869;Geografia da Nigéria
133200;Edmonton Oilers
133215;Vancouver Canucks
133214;Tampa Bay Lightning
133213;St. Louis Blues
133212;San Jose Sharks
133211;Pittsburgh Penguins
133210;Arizona Coyotes
133209;Philadelphia Flyers
133208;Ottawa Senators
133189;Anaheim Ducks
133185;Boston Bruins
133198;Dallas Stars
11842;Afonso VII de Leão e Castela
133199;Detroit Red Wings
133196;Colorado Avalanche
11840;Senzala
133197;Columbus Blue Jackets
11841;Mucambo (cabana)
133194;Carolina Hurricanes
133195;Chicago Blackhawks
133192;Buffalo Sabres
133193;Calgary Flames
133547;Hernán-Pérez
12199;Bandeira da Etiópia
133546;Herguijuela
133545;Guijo de Santa Bárbara
12197;Bandeira do Sudão
133544;Guijo de Granadilla
12196;Bandeira da Mauritânia
133551;Herreruela
12195;Festa de Iemanjá
133550;Hervás
133549;Little Boy
12193;Titulação
133548;Herrera de Alcántara
12192;Bandeira do Botswana
133539;Gata (Espanha)
12207;Bandeira do Djibouti
133538;Garvín
12206;Bandeira de Marrocos
133537;Garrovillas de Alconétar
12204;Bandeira da República Árabe Saaraui Democrática
133543;Guijo de Galisteo
12203;Bandeira da Tanzânia
133542;Guijo de Coria
12202;Bandeira do Egito
133541;El Gordo
12201;Bandeira da Eritreia
133540;La Granja (Cáceres)
12200;Bandeira da Líbia
133562;Jarilla
12214;Bandeira das Seychelles
133563;Jerte
12215;Bandeira das Comores
133560;Jaraíz de la Vera
12212;Bandeira do Burundi
133561;Jarandilla de la Vera
12213;Bandeira do Quénia
133566;Losar de la Vera
12210;Bandeira da Tunísia
133567;Madrigal de la Vera
12211;Bandeira de Uganda
133564;Logrosán
12208;Gonçalves de Magalhães
133565;Ladrillar
12209;Bandeira de Ruanda
133554;Holguera
12222;Nelson Hoffmann
133555;Hoyos
133552;Higuera
12220;Viamão
133553;Hinojal
12221;Maria Berenice Dias
133558;Ibahernando
12218;Luiz Mott
133559;Jaraicejo
133556;Huélaga
12216;Bandeira da Somália
133557;Guadalupe (Espanha)
133513;Condado de Clay (Flórida)
12165;Bandeira do Suriname
133512;Condado de Citrus
12164;Bandeira da Colômbia
133515;Condado de Collier
12167;Bandeira de São Cristóvão e Nevis
12166;Bandeira do Uruguai
133517;Condado de DeSoto (Flórida)
12160;Caatinga
133519;Condado de Duval (Flórida)
12163;Bandeira do Brasil
133518;Condado de Dixie
133505;Condado de Alachua
12173;Bandeira da Venezuela
12172;Bandeira da Bolívia
133507;Condado de Bay (Flórida)
12175;Bandeira da Dominica
133506;Condado de Baker (Flórida)
12174;Bandeira da República Dominicana
133509;Condado de Brevard
12169;Bandeira de São Vicente e Granadinas
133508;Condado de Bradford (Flórida)
12168;Bandeira do Peru
133511;Condado de Charlotte (Flórida)
12171;Bandeira da Guiana
133510;Condado de Calhoun (Flórida)
12170;Bandeira do Equador
12180;Bandeira da Zâmbia
12181;Bandeira da República Centro-Africana
133530;Condado de Miami-Dade
12183;Bandeira da República do Congo
12176;Bandeira de Madagáscar
12178;Bandeira do Chade
12179;Cultura da Espanha
133520;Condado de Escambia (Flórida)
12188;Bandeira de Moçambique
133521;Condado de Flagler
12189;Bandeira da Suazilândia
133522;Christian Gottfried Ehrenberg
12190;Bandeira do Lesoto
133523;Condado de Franklin (Flórida)
12191;Bandeira da Namíbia
133524;Condado de Gadsden
12184;Bandeira do Malawi
133525;Condado de Gilchrist
12185;Bandeira da República Democrática do Congo
133526;Condado de Glades
12186;Bandeira do Zimbabwe
133615;Rebollar (Estremadura)
133614;Puerto de Santa Cruz
12258;Proletariado
133612;Pozuelo de Zarzón
12256;Geografia da Islândia
133611;Plasenzuela
12263;296
133610;Portezuelo
133609;Portaje
12261;Vila Rica (Mato Grosso)
133608;Plasencia
12260;Fernando I de Portugal
133607;La Pesga
12267;Energia elétrica
133606;Piornal
12266;Vento
133605;Pinofranqueado
12265;Energia eólica
133604;Piedras Albas
133603;Pescueza
133602;Perales del Puerto
12270;Mitologia grega
133600;Mirabel (Espanha)
133630;Santa Marta de Magasca
12274;Palmeiras de Goiás
133631;Santiago de Alcântara
12275;Oranyan
12272;Giselle (balé)
133626;San Martín de Trevejo
133627;Santa Cruz de Paniagua
133624;Salvatierra de Santiago
133625;Salorino
133622;Ruanes
12282;Emigração no Brasil
133620;Robledollano
12280;Demografia
133621;Romangordo
12281;Potência elétrica
133618;Robledillo de la Vera
12286;Energia renovável
133619;Robledillo de Trujillo
12287;Decasségui
133616;Riolobos
133617;Robledillo de Gata
133581;Monroy
12225;Drama
133580;Millanes
133583;Montehermoso
133582;Montánchez
12226;União Democrata-Cristã
133577;Miajadas
133576;Mesas de Ibor
12230;Alemanha Ocidental
133573;Marchagaz
12233;Escola de Frankfurt
133572;Malpartida de Plasencia
133575;Membrío
133574;Mata de Alcántara
133569;Madroñera
133568;Madrigalejo
12236;Movimento das Forças Armadas
133571;Malpartida de Cáceres
12239;Rio Grande (Rio Grande do Sul)
133570;Majadas
133596;Pedroso de Acim
12240;Bagé
133597;Peraleda de la Mata
12241;Geografia da Itália
133598;Peraleda de San Román
12242;Monte do Carmo
133599;Mohedas de Granadilla
12243;1932
133592;Nuñomoral
12244;1931
133593;Oliva de Plasencia
12245;1930
133594;Palomero
12246;História da Bielorrússia
133595;Pasarón de la Vera
12247;Koguryo
133588;Navaconcejo
12248;Engenharia da computação
133589;Navalvillar de Ibor
133590;Navas del Madroño
12250;Cascavel (Ceará)
133591;Navezuelas
12251;Subdivisões da Venezuela
133584;Josh Holloway
133585;Moraleja
133586;Morcillo
133587;Navalmoral de la Mata
12255;1927
133410;Aldeanueva de la Vera
12078;Programas para escritório
133411;Aldeanueva del Camino
133408;Aldea del Cano
133409;La Aldea del Obispo
133414;Aliseda
12074;Comboios de Portugal
133415;Almaraz
12075;Língua dinamarquesa
133412;Aldehuela de Jerte
12072;Língua búlgara
133413;Alía
12073;Língua alemã
133418;Service Level Agreement
12070;Língua francesa
12071;Língua portuguesa
133416;Almoharín
12068;Cajazeiras
133417;Peroviseu
12069;Língua hindi
12066;Língua norueguesa
12067;Língua coreana
12065;Língua islandesa
133427;Childerico III
12094;Passa-e-Fica
12093;Nova Cruz
12092;Monte Alegre (Rio Grande do Norte)
133431;Arroyo de la Luz
12091;Sacavém
133430;Berzocana
133428;Panzerkampfwagen VI Tiger II
133435;Arroyomolinos (Cáceres)
133434;Barrado
133433;Baños de Montemayor
133432;Arroyomolinos de la Vera
133439;Bohonal de Ibor
12083;Lagoa Salgada
133438;Berrocalejo
12082;Lagoa de Pedras
133437;Benquerencia
12081;Lagoa d'Anta
133436;Belvís de Monroy
133376;Childerico I
133379;Unidade lógica e aritmética
133380;Paleografia
133381;Oscar de melhor montagem
133382;O Livro dos Médiuns
133383;Clóvis
133384;Diogo Barbosa Machado
12039;Boa Saúde
133390;Clotário I
133391;Merovíngia
12060;Língua turca
12063;Língua sueca
133394;Clotário II
12062;Língua finlandesa
133397;Alcuéscar
12057;Língua italiana
12056;Língua romena
133399;Alcântara (Espanha)
12059;Língua húngara
133398;Alcollarín
12058;Língua eslovena
133401;Ahigal
12053;Língua lituana
133400;Albalá
133403;Acehúche
133402;Aceituna
133405;Abertura (município)
133404;Acebo
133407;Aldeacentenera
133406;Abadia (Espanha)
12138;Filipe VI da Espanha
133479;Cedillo
12139;Fotograma
12136;298
133474;Casillas de Coria
12142;Técnica
133475;Castañar de Ibor
12143;Bandeira do Benin
133472;Casas de Miravete
12140;Saragoça
133473;Casatejada
12141;Santa Sé
133486;La Cumbre
12130;Língua árabe
133487;Deleitosa
12131;Oxaguian
133484;Conquista de la Sierra
133485;Cuacos de Yuste
12129;Organização das Nações Unidas
133482;Cerezo
133483;Collado
12135;História da Áustria
133480;Ceclavín
12132;Oduduwa
133481;Cilleros
12133;Festival de Osun
133495;Garganta la Olla
12155;História da República da China
133494;La Garganta
133493;Garciaz
133492;Galisteo
133491;Fresnedoso de Ibor
133490;Escurial
133489;Eljas
12157;Kumgangsan
133488;Descargamaría
12147;História do Cazaquistão
12145;Felipe de Borbón
133498;Panzerkampfwagen V Panther
12150;Tim Berners-Lee
133497;Gargüera
133496;Gargantilla
133444;Cabezuela del Valle
133445;Cabrero
133446;Cadalso
12106;Língua russa
133447;Calzadilla
12107;Loures
133440;Botija
12108;Camarate
133441;Brozas
12109;Odivelas (freguesia)
133442;Cabezabellosa
133443;Cabañas del Castillo
12111;Acetato de amila
12096;Passagem (Rio Grande do Norte)
12097;Baekje
133455;Caminomorisco
133448;Cachorrilla
12100;Serra Caiada
133449;Cáceres (Espanha)
12102;Orun (yoruba)
12103;Chungcheong do Norte
133460;Carbajo
12120;Casa Branca do Engenho Velho
133463;Carrascalejo
12123;Maria Bibiana do Espírito Santo
133462;Carcaboso
133457;Campo Lugar
133456;Campillo de Deleitosa
133459;Cañaveral
12127;Sartre (desambiguação)
133458;Cañamero
12126;Eugênia Anna Santos
133469;Casas del Castañar
12113;Martiniano Eliseu do Bonfim
133468;Casas de Don Gómez
133471;Casas de Millán
133470;Casas del Monte
12114;Deoscóredes Maximiliano dos Santos
133465;Casar de Cáceres
133464;Casar de Palomero
133467;Casas de Don Antonio
133466;Casares de las Hurdes
133790;Condado de Hillsborough (Flórida)
11410;302
133789;Condado de Highlands
133786;Condado de Hernando
11415;Legião Portuguesa (Estado Novo)
11418;Escola de Chicago (economia)
133780;Condado de Hendry
11416;Mein Kampf
133781;Manihot
11417;União Nacional
133778;Família imperial brasileira
11423;1979
133776;Condado de Hardee
133775;Independência Americana
11395;1174
11394;1170
133773;Condado de Hamilton (Flórida)
11393;Reginaldo Prandi
133771;Condado de Gulf
133770;Chicago (2002)
11398;1981
11397;1233
133767;Million Dollar Baby
11400;1980
133761;Typhlopidae
11404;Tabaco
133821;Marechal
133816;Condado de Martin (Flórida)
133817;Condado de Monroe (Flórida)
11445;Sindicalismo
133818;Condado de Nassau (Flórida)
11447;Mar Egeu
133812;Condado de Madison (Flórida)
133814;Condado de Manatee
133815;Condado de Marion (Flórida)
133808;Condado de Levy
133809;Leonor de Portugal, Sacra Imperatriz Romana
11454;Brasiguaios
133811;Condado de Liberty (Flórida)
133805;Condado de Lee (Flórida)
11425;1978
133806;Condado de Leon (Flórida)
11426;1977
133801;Condado de Lafayette (Flórida)
11429;1973
133800;Condado de Jefferson (Flórida)
11428;1974
133803;Condado de Lake (Flórida)
11431;1971
133802;Amélia de Leuchtenberg
11430;1972
133796;Condado de Jackson (Flórida)
133799;X-Factor
11435;Estado Novo (Portugal)
11434;Usina Hidrelétrica de Itaipu
133793;Condado de Holmes (Flórida)
11436;Estado Novo (Brasil)
133795;Condado de Indian River
11478;Cordeirópolis
11479;Mercado Comum do Sul
133848;Fat Man
11476;Ilíada
11474;Federação
11486;Sassayin
11487;Usenet
133840;Condado de Union (Flórida)
11484;Sacrifício
11485;Oferenda
11482;São Roque (São Paulo)
133845;Microrregião de São Paulo
133835;Condado de Pinellas
11460;História da Índia
133839;Condado de Putnam (Flórida)
11459;Thomas Abel
11458;Niels Henrik Abel
133837;Condado de Polk (Flórida)
11457;Karl Friedrich Abel
11456;Google
133827;Condado de Okeechobee
133826;Condado de Okaloosa
11469;Clube Atlético Mineiro
133831;Condado de Pasco
133830;Condado de Palm Beach
133829;Condado de Osceola (Flórida)
11465;Universidade Federal do Rio Grande do Norte
133828;Condado de Orange (Flórida)
133880;Club Social y Deportivo Colo-Colo
11509;Bomba atómica
11510;Centros corticais
11504;Luís Filipe, Príncipe Real de Portugal
133885;Assuão (província)
133886;Adobe Captivate
133887;Neptune
11507;1908
11516;Brasão
11517;Cálculo
11518;Chagang
133875;Club Olimpia
11512;Política da Letónia
11515;Eurotúnel
11493;1969
11492;1970
11495;1967
11494;1968
11491;Potiguar
11490;301
11500;Filipe Camarão
11503;Príncipe da Beira
11497;1965
11496;1966
11499;1963
11498;1964
133653;Cuca
11289;Parelhas
11288;Ouro Branco (Rio Grande do Norte)
11293;São Fernando (Rio Grande do Norte)
11292;Santana do Seridó
11283;1212
11282;1154
11281;Cultura da Albânia
11287;Jardim do Seridó
11285;Jardim de Piranhas
11284;Ipueira
133638;Santibáñez el Bajo
133639;Serradilla
11275;Demografia da Bósnia e Herzegovina
11272;Currais Novos
133637;Segura de Toro
11273;Equador (Rio Grande do Norte)
133635;Saucedilla
11279;Portimão
133632;Santiago del Campo
11276;Economia da Bósnia e Herzegovina
133633;Santibáñez el Alto
11277;1185
133644;Tejeda de Tiétar
133645;Talayuela
11265;João Pessoa Cavalcanti de Albuquerque
133642;Talaván
11270;1109
133643;Talaveruela de la Vera
11271;Cruzeta
133640;Serrejón
11268;1009
133641;Sierra de Fuentes
11269;Caicó
133685;Tornavacas
11321;1128
133684;Toril
11320;Cubati
133687;Torrecillas de la Tiesa
11323;Frei Martinho
133686;El Torno
11322;1129
11325;Junco do Seridó
11324;Juazeirinho
11327;Pedra Lavrada
133682;Santa Ana (Espanha)
11326;Nova Palmeira
133693;Torremenga
11313;1121
133692;Torre de Santa María
133695;Torreorgaz
11315;1123
133694;Torremocha
11314;1122
133689;Torre de Don Miguel
11317;1124
133688;Torrecilla de los Ángeles
11316;Baraúna (Paraíba)
133691;Torrejón el Rubio
11319;1126
133690;Torrejoncillo
11318;1125
11304;1115
11305;1116
11306;1117
11307;1118
11308;1119
11309;Serra Negra do Norte
11310;1120
11311;Timbaúba dos Batistas
11296;Cultura de Angola
11297;São João do Sabugi
11298;1110
11299;1111
11300;1112
11301;1113
11302;São José do Seridó
11303;1114
133715;Villanueva de la Vera
11359;Década de 1930
133714;Villanueva de la Sierra
11358;Década de 1940
133713;Villamiel
11357;Década de 1950
133712;Viandar de la Vera
11356;Década de 1960
133719;Zarza de Montánchez
11355;Década de 1970
133718;Zarza de Granadilla
11354;História da ciência política
133717;Villasbuenas de Gata
11353;Fevereiro
133716;Villar del Pedroso
11352;Década de 1980
11351;Década de 1990
133722;Zorita
133721;Zarza la Mayor
11349;Década de 2000
133720;Villar de Plasencia
11348;Dinastia Han
11347;Década
11346;Subdivisões da Jordânia
133698;Valdecañas de Tajo
11342;Tenório (Paraíba)
133699;Valdefuentes
11343;Várzea (Paraíba)
133696;Trujillo (Espanha)
133697;Torrequemada
11341;Língua tcheca
133702;Valdastillas
133703;Valdemorales
133700;Valdehúncar
11336;São José do Sabugi
133701;Valdelacasa de Tajo
11337;São Mamede (Paraíba)
133706;Valência de Alcântara
133707;Valverde de la Vera
11335;Santa Luzia (Paraíba)
11332;Salgadinho (Pernambuco)
133705;Valdeobispo
133710;Villa del Rey
11330;Salgadinho (Paraíba)
133711;Villamesías
133708;Valverde del Fresno
11328;Picuí
133709;Villa del Campo
11389;1983
11388;1984
11391;Dialética
11390;1982
11385;1987
11384;1988
133751;Condado de Columbia (Flórida)
11387;1985
11386;1986
11381;Economia da Coreia do Sul
11383;Itá (Santa Catarina)
133757;Spaghetti western
133756;NF-Board
11376;Rodion Românovitch Raskólnikov
11379;1881
11378;1821
133728;Veza Canetti
133729;Congregação do Oratório
11375;Crime e Castigo
11368;1994
11369;1993
133734;Refogado
11370;1992
11371;1990
11364;2003
11365;1999
11366;1997
11367;1996
11360;Década de 1920
11361;Moeda
11362;Década de 1910
11363;Década de 1900
11651;Liamba
11653;Barbitúrico
11656;Museu Britânico
134023;Maria de Médici
11659;1938
134017;Impedimento
11661;1935
11660;1936
11663;Ielmo Marinho
11662;1934
11664;São Paulo do Potengi
11666;São Pedro (Rio Grande do Norte)
11668;Várzea (Rio Grande do Norte)
11669;Pátria Amada
11671;Illuminati
11678;Geografia cultural
11683;Bandeira da Moldávia
11682;Bandeira dos Países Baixos
11687;Bandeira de Mónaco
11685;Bandeira do Luxemburgo
11684;Bandeira de Liechtenstein
134055;Gainesville (Flórida)
11691;Bandeira da Roménia
11690;Bandeira da Noruega
11689;Bandeira de San Marino
134052;Copa Stanley
11688;Bandeira da República da Macedónia
11695;Bandeira da Escócia
11693;Bandeira da Sérvia e Montenegro
11692;Bandeira da Rússia
134078;Boiro
134076;Boimorto
11696;Bandeira da Irlanda do Norte
134077;Ares (Galiza)
11697;Bandeira do País de Gales
134074;Bergondo
11702;Bandeira do Brunei
11703;Bandeira do Camboja
134072;Arzúa
11700;Bandeira do Bahrein
134073;A Baña
11701;Bandeira do Butão
134070;Aranga
11706;Bandeira do Irão
134071;Arteixo
11707;Bandeira de Mianmar
134068;Abegondo
11704;Bandeira da Síria
134069;Ames (Galiza)
11705;Bandeira do Iémen
134066;Daytona Beach
11710;Bandeira das Filipinas
11711;Bandeira da Indonésia
11708;Bandeira de Singapura
134065;Saint Augustine
11709;Bandeira do Kuwait
134088;Carnota (Galiza)
11716;Bandeira da Malásia
134091;Cedeira
11719;Bandeira do Laos
134090;Carral
11718;Bandeira da Jordânia
134093;Cerceda
11713;Bandeira de Israel
134092;Cee
11712;Bandeira do Líbano
134095;Cesuras
134094;Cerdido
11714;Bandeira do Catar
134081;Brión
11725;Bandeira do Nepal
134080;Boqueixón
11724;Bandeira das Maldivas
134083;Cabanas (Galiza)
134082;Cabana de Bergantiños
11726;Bandeira do Uzbequistão
134085;Cambre
11721;Bandeira de Omã
134084;Camariñas
11720;Bandeira dos Emirados Árabes Unidos
134087;Carballo
11723;Bandeira do Paquistão
134086;A Capela
11722;Bandeira do Sri Lanka
134104;Fene
11732;Bandeira da Coreia do Norte
134105;Finisterra
11733;Bandeira da República Popular da China
134106;Irixoa
11734;Bandeira do Japão
134107;Laxe
11735;Bandeira da Coreia do Sul
11728;Bandeira do Quirguistão
134109;Frades (Galiza)
11729;Bandeira do Turquemenistão
134110;A Laracha
11730;Bandeira do Tajiquistão
134111;Lousame
11731;Bandeira da Mongólia
134096;Coirós
11740;Hamgyong Sul
134097;Corcubión
134098;Coristanco
134100;Culleredo
11736;Bandeira do Cazaquistão
134101;Curtis (Corunha)
11737;Bandeira da República da China
134102;Dodro
134103;Dumbría
11739;Tralha
134123;Negreira
134122;Muxía
134121;Mugardos
134120;Neda
11748;Bandeira do Canadá
134127;Oroso
134126;Ordes
134125;Narón
134124;Noia
11744;Partido dos Trabalhadores da Coreia
134115;Mañón
11759;Bandeira da Costa Rica
134114;Melide (Galiza)
11758;Bandeira de Cuba
134113;Mazaricos
11757;Bandeira do Panamá
134112;Malpica de Bergantiños
11756;Bandeira de El Salvador
134119;Monfero
11755;Bandeira das Honduras
134118;Moeche
11754;Bandeira da Jamaica
134116;Mesía
134138;As Pontes de García Rodríguez
11766;299 a.C.
134139;Paderne (Galiza)
134136;Ponteceso
11764;Bandeira da Nicarágua
134137;Pontedeume
11765;Bandeira de Santa Lúcia
134142;Ortigueira (Galiza)
11762;Bandeira da Guatemala
11763;Bandeira do Haiti
11760;Bandeira dos Estados Unidos
11761;Bandeira de Trinidad e Tobago
134130;Muros (Galiza)
11774;1248
134131;Outes
134128;Oleiros (Galiza)
11772;1207
11773;1247
134134;O Pino
134135;A Pobra do Caramiñal
134132;Oza dos Ríos
11768;Francisco Álvares
134133;Padrón
133892;Condado de Seminole (Flórida)
11528;Economia da Hungria
133893;Condado de St. Johns
11530;Joseph Goebbels
133895;Condado de St. Lucie
133888;Condado de Santa Rosa
133889;Condado de Sarasota
11533;Renânia
11534;Führer
11535;Exército Vermelho
133900;Condado de Volusia
133901;Copa Libertadores da América de 1962
133902;Condado de Wakulla
133897;Condado de Sumter (Flórida)
133898;Condado de Suwannee
133899;Condado de Taylor (Flórida)
11527;Campina da Lagoa
11544;Chefe de governo
133911;Tosca
11547;Vitaliciedade
11546;Monarca
133905;Condado de Washington (Flórida)
133904;Condado de Walton (Flórida)
11548;Hereditariedade
11550;Governo
133917;Avieno
11536;Aliados
133919;Arte da Suméria
133913;Arte da Assíria
133912;Grande Prêmio da Espanha de 2005 (Fórmula 1)
133915;Avienus
11543;Parlamentarismo
133914;Arte da Babilônia
11542;Ministro
133926;National Broadcasting Company
11562;1961
133924;Babilônico
11560;1962
133925;Robert Doornbos
133922;Cassitérides
133923;Babilônio
11565;Vincent van Gogh
133933;Lápis-lazúli
11553;Ilê Axé Opó Afonjá
11556;Olubajé
11557;Bon Jovi
133943;Pacto Colonial
11579;Traqueia
11578;Laringe
133940;Arte celta
11581;Pulmão humano
133936;Edwin Powell Hubble
11580;Bronquíolo
133949;Arte da Índia
11568;300
11575;Fossa nasal
133946;Arte da China
11572;Sistema respiratório
133953;Megan Mullally
133956;Universidade Humboldt de Berlim
11592;1960
11588;Gerhard Schröder
133961;Édouard Manet
11589;Apocalipse
11591;Cultura do Iraque
11613;1948
133970;Batalha de Kadesh
11614;1947
133973;Ilha de Maiandeua
11609;1951
11608;1952
11611;1949
11610;1950
11605;1955
11604;1956
11607;1953
11606;1954
11601;1959
133980;Legislação sobre a homossexualidade no mundo
11603;1957
133982;Guerra Civil Chinesa
11602;1958
133986;Wannsee
133990;Sa-Nur
133991;United Paramount Network
11627;Economia da Grécia
133989;Dinastia Tang
133994;Vocativo
11622;1941
11623;1940
11620;1943
11621;1942
11618;1945
11619;1944
11617;Prémio Camões
11646;Cassandra
11645;Métrica de software
11642;Hugo Chávez
134005;Proclo
11640;Economia da Rússia
11639;Quilombo
134010;Aeromóvel
11637;Xangô do Nordeste
11635;Microrregião de Barro
134014;Vício de linguagem
11634;Barro (Ceará)
11632;Liga metálica
136541;Epilímnio
13137;Bandeira do Níger
13138;Bandeira da Nigéria
13140;Contrato de estágio
136537;Icária
13143;História do direito do trabalho
13144;História do direito do trabalho no Brasil
136535;Cinco Minutos
13147;Equação do virial
136528;André Luiz Chapéu
13148;Coeficiente de compressibilidade
13149;Número primo
136530;Métis (satélite)
13150;Divisor
136525;Angaur
13121;Bandeira da Costa do Marfim
136527;Monólogo musical
136526;Ilan Sheinfeld
13122;Bandeira da Guiné Equatorial
13125;Bandeira de Burkina Faso
13124;Bandeira dos Camarões
13127;Bandeira do Gana
136522;Terra Santa (Pará)
13126;Bandeira de Cabo Verde
13129;Bandeira do Senegal
13128;Bandeira da Libéria
13131;Bandeira da Gâmbia
136518;Lei de Gérson
13130;Bandeira do Togo
13133;Bandeira da Guiné-Bissau
13132;Bandeira do Gabão
13135;Bandeira de São Tomé e Príncipe
13134;Bandeira do Mali
13170;Fernando Pedroza
136575;Lincoln Near-Earth Asteroid Research
13171;Pedro Avelino
13174;Pedra Preta (Rio Grande do Norte)
13175;Frederico o sábio
136568;Eunuco
136569;Verlan
13173;95 Teses
136566;Cavalo-de-przewalski
136567;Sufrágio
13179;Frederico III da Saxônia
13176;Serra do Mel
13177;Extremoz
136562;Max Mutchnick
13182;País
13183;Frederico, o sábio
136560;David Kohan
136561;Congo-Brazzaville
136559;Relativismo
136558;Minerva McGonagall
13154;Casa das Minas
13153;Alagbê
136555;Recitativo
136551;Shelley Morrison
13161;Ictiologia
13160;Economia da Bulgária
136546;Rosario Salazar
136472;Ferrari F40
136473;Fernando Pimentel
13077;Nobel da Paz
